TransactionID,CustomerID,Date,Amount,TransactionType,TransactionStatus,Currency,Location,Device,Reference Number
674,1618,29-09-2022,9833.07,Withdrawal,Cancelled,EUR,Lake Kevinshire,Branch,83846618-c5be-43be-b47a-008226f77a86
842,625,13-11-2022,3155.9,Transfer,Cancelled,USD,Lake Kimberly,ATM,159aeb78-ca20-4c19-831e-062100e2ead5
1022,1998,14-05-2022,5329.26,Transfer,Pending,GBP,Lake Kristen,Online,74108654-b673-47cd-ab57-1575adb838a3
1404,453,12-08-2023,9071.49,Withdrawal,Cancelled,INR,Lake Kristina,Branch,3c7e3d70-bfb6-45ca-b28b-206c93eb80fe
395,1617,05-08-2022,6322.31,Transfer,Pending,EUR,Lake Kristinehaven,Online,458cb5f3-f381-416d-8963-87adce60a5e4
1997,231,23-10-2023,7012.53,Withdrawal,Cancelled,USD,Lake Laurenstad,Online,583fdcf5-df7c-40ee-88ec-ef63d3fb3d2f
665,99,10-05-2022,9837.12,Deposit,Pending,INR,Lake Leah,ATM,d72ba236-2a26-44b5-8644-39e8ef31f314
1748,1807,10-11-2022,4477.23,Deposit,Pending,INR,Lake Lee,ATM,cb131a37-feef-4999-819f-d46c857b34b4
699,1608,05-05-2022,5080.07,Withdrawal,Cancelled,USD,Lake Linda,ATM,73ed7979-1800-4c9f-b654-a938ab1285fa
833,1840,10-07-2023,530.51,Payment,Cancelled,INR,Lake Linda,ATM,e10ed2c7-8364-45c8-a8f2-f47922445bf9
1917,1552,17-09-2022,1965.54,Transfer,Cancelled,INR,Lake Lindachester,ATM,b44c5105-684a-4bd0-b097-69895fdcd350
1310,1442,30-12-2023,3967.19,Payment,Pending,INR,Lake Lindsayville,Branch,dec752be-54ae-44cc-a915-09c8147716f5
40,1837,23-12-2022,1457.84,Deposit,Completed,INR,Lake Lisastad,Branch,44034966-ab9c-4a96-8b01-575d73efc224
1492,913,28-05-2023,4643.3,Payment,Cancelled,INR,Lake Lisatown,ATM,02dd48a4-32c5-4349-8dfa-41823d855d13
1604,1631,30-06-2023,6555.83,Transfer,Pending,USD,Lake Loganfurt,Branch,f76e50dd-2e80-4a76-9c4e-89a6bb9bdcff
1846,635,30-10-2022,1442.15,Transfer,Completed,EUR,Lake Luis,Online,863e626a-c90b-4dd6-87fa-d6dabc09fea8
147,1516,20-10-2022,4091.36,Payment,Pending,EUR,Lake Madison,Branch,ada5b928-e690-452a-9438-a25289942434
1429,1373,24-02-2023,7848.77,Withdrawal,Completed,EUR,Lake Malloryhaven,Online,eff3d3b4-c5a2-4eb2-8f8f-d8b45e3b4cde
208,1294,03-08-2022,576.33,Deposit,Cancelled,GBP,Lake Marc,ATM,83e0ab6d-66b7-4250-99c8-987cb1bcfe2f
1488,857,06-08-2022,2273.75,Deposit,Completed,GBP,Lake Marioshire,ATM,5c37f919-b03b-43fb-b471-a22482c2a901
1478,440,10-08-2022,6543.83,Withdrawal,Completed,USD,Lake Markville,Online,1fd75f3b-02a2-4da3-88a2-a9ea43bd1485
1436,451,18-10-2022,6776.45,Deposit,Cancelled,INR,Lake Mathew,Branch,2e8169e8-e48c-4a46-9971-530c7acabf93
742,1883,08-05-2022,4700.14,Payment,Cancelled,EUR,Lake Matthewborough,ATM,e0707357-a448-4590-9585-844898377a95
1315,1720,17-10-2022,2850.57,Deposit,Cancelled,GBP,Lake Megan,Online,7e564dd8-ae32-4d3c-858c-6d3b297daeb2
809,1366,11-08-2022,1325.67,Payment,Completed,INR,Lake Meganborough,Branch,372a9c17-9570-4dbe-b24f-8faeab51dc68
1848,1211,20-01-2024,2738.61,Payment,Pending,INR,Lake Melissaton,Branch,0fbc615c-6906-4f77-a540-99ae37f1eedf
331,293,28-04-2023,5102.37,Withdrawal,Completed,INR,Lake Michael,ATM,5a630fd9-586e-4bde-a178-a85d0e87891f
1161,1191,06-01-2024,3370.75,Deposit,Completed,USD,Lake Michael,ATM,03ec753c-79e5-4c54-b5f9-385944c0ca25
36,921,09-08-2022,2198.78,Transfer,Completed,EUR,Lake Monica,Branch,d7e368fe-ba33-4bec-a791-6b696b706381
1175,312,16-09-2022,3543.06,Transfer,Cancelled,USD,Lake Nancy,ATM,236437da-1fc7-467f-a732-800fbd262e84
1590,311,25-04-2023,4311.43,Deposit,Cancelled,INR,Lake Nathanielport,Branch,7c3a09ef-7362-4c8f-98e5-1f305da56616
694,603,28-07-2023,4298.46,Withdrawal,Cancelled,INR,Lake Nathanmouth,Branch,351dd6bc-1d5c-429d-ba1e-c60394145d6e
1529,182,09-05-2022,759.27,Payment,Completed,EUR,Lake Nicholas,ATM,1fe7f04b-fb2a-448d-a0e1-b2d47cf569bd
1517,1230,21-08-2023,6831.11,Payment,Pending,GBP,Lake Nicholasfurt,Branch,cf945cf1-f0aa-463d-892b-dcbda658107f
1652,494,13-01-2023,8638.9,Payment,Pending,EUR,Lake Pam,Online,3d215c3d-8acf-4816-a715-de2329794b36
84,1247,31-08-2022,984.5,Transfer,Completed,USD,Lake Pamela,ATM,ce8d4b86-8efc-4eaf-9638-7ec837ef013c
141,431,14-12-2022,5005.35,Payment,Pending,EUR,Lake Pamelashire,Online,68473274-e315-40e8-8a43-42be361d38eb
1847,489,06-01-2024,1076.2,Deposit,Cancelled,USD,Lake Patricia,Online,89095d78-b540-4a7a-8384-af2f7b1d8e68
483,1949,14-03-2023,9924.98,Transfer,Pending,EUR,Lake Paulaborough,ATM,59557c48-3393-4b75-be3d-9e934e4f0e3d
929,557,13-01-2024,6012.08,Withdrawal,Cancelled,INR,Lake Peter,ATM,c0be164f-641f-4a98-8ce8-386f55f9ae2e
1756,1732,05-01-2023,3180.83,Payment,Completed,INR,Lake Peterfurt,ATM,a01822e3-caef-4d7c-843b-54dcbf159a4f
1579,1807,29-01-2023,1373.56,Transfer,Completed,INR,Lake Phillip,Branch,eca6b230-aecf-4fb8-ad6e-6985e6d9b704
821,1244,03-02-2023,4731.99,Withdrawal,Pending,GBP,Lake Rachel,Branch,76c74b92-a90c-4c3e-affd-c4529baf8afc
593,1709,08-07-2022,4371.94,Withdrawal,Cancelled,GBP,Lake Raymond,ATM,791e71be-0de9-4d15-9fee-c15e023675b6
814,1810,22-05-2022,7873.64,Deposit,Pending,EUR,Lake Robert,Branch,4fbd3172-a2cb-4281-a14f-fae7f7124ffb
1938,638,29-12-2023,3289.74,Withdrawal,Pending,EUR,Lake Roberttown,Online,2b061b26-bd60-48df-a549-eb621e709d64
1283,1012,24-05-2023,8068.32,Transfer,Completed,GBP,Lake Sabrinamouth,Branch,a55a7442-4df7-4e09-9657-2633b870f7e5
222,705,29-06-2022,4354.74,Transfer,Pending,USD,Lake Samanthamouth,Branch,0c3472f0-c409-403b-bd83-175497c3bc75
899,1590,11-05-2023,5601.64,Withdrawal,Pending,USD,Lake Sandra,Branch,5ed417f6-7dc1-40e2-99cc-b2e0456d8aee
50,394,12-02-2022,8714.62,Payment,Cancelled,INR,Lake Sarah,Branch,1f5f4e3d-e993-4d0f-81e4-242a38649b82
1023,309,23-07-2022,1775.2,Transfer,Pending,GBP,Lake Sarah,Branch,acabf6a2-9fca-4332-95b5-cac9a44fe5d6
380,51,24-08-2022,2861.72,Deposit,Pending,INR,Lake Scott,ATM,3f94b6b0-f439-4f4a-8855-60367e916419
1707,1700,06-07-2022,5462.44,Payment,Pending,GBP,Lake Sean,ATM,cd99df00-3e65-4843-95b3-b28af5a9932e
1514,1558,10-09-2023,5441.22,Deposit,Completed,GBP,Lake Seantown,ATM,bc0a37ff-c4aa-4eda-adb2-319023384f17
129,1478,11-04-2023,2741.5,Withdrawal,Pending,USD,Lake Sharon,ATM,979e7315-2edf-41a8-9474-b36989c8313c
1861,1788,08-05-2022,1789.58,Transfer,Cancelled,USD,Lake Stephen,Branch,70ba0507-15e1-475d-b225-dbd2679b15fe
753,1813,08-09-2023,3960.36,Deposit,Completed,EUR,Lake Stephenton,Online,db735510-b7df-4897-8780-c27e12e92bb9
909,1014,04-01-2024,6275.97,Withdrawal,Cancelled,EUR,Lake Stevenberg,Online,6ba82e8d-1a8f-4d51-83ff-f1771159f65c
542,1841,28-06-2023,997.71,Transfer,Cancelled,GBP,Lake Susanville,ATM,93d562f1-6866-4a11-a2d1-601c99f790bc
1591,1501,28-11-2022,5089.14,Deposit,Pending,INR,Lake Tammy,ATM,42e78e49-5feb-416a-94a4-c40b414bc4ff
843,1080,27-12-2022,562.65,Payment,Completed,USD,Lake Tanner,Branch,0b75ebe5-e028-4f6e-a297-ce94df5e1efe
595,1970,03-11-2023,6386.35,Payment,Completed,USD,Lake Theresa,Online,e804b073-a0a5-4a7f-8b16-6a884385b127
447,116,23-04-2023,137.75,Withdrawal,Cancelled,EUR,Lake Thomasstad,Online,194ad29e-5a2e-4687-a6b0-93a2dc6c8182
887,60,16-04-2022,6436.38,Withdrawal,Pending,USD,Lake Timothyville,Online,6d68842a-c9bd-4bc1-88fb-8b849211c51a
1277,1937,17-08-2022,3027.59,Deposit,Cancelled,GBP,Lake Tinaville,Online,a367f072-e934-4031-b1a4-52e30a69c839
1163,1518,01-11-2023,7239.95,Payment,Completed,INR,Lake Tonya,Online,078d1571-06a8-41cc-93e9-19cdf978a145
1349,980,19-06-2022,7067.98,Transfer,Cancelled,USD,Lake Traceyhaven,Online,4a49de06-b3cb-44bb-97f9-bc46248532fc
365,1483,15-12-2022,8795.23,Withdrawal,Pending,INR,Lake Valeriehaven,Online,f9852adb-fc52-4c93-b862-bc84ed06a92c
1630,285,21-11-2023,359.59,Payment,Pending,EUR,Lake Vickie,Branch,90524d7d-11b1-47a4-ac3c-0079e5bee9a8
1265,785,14-01-2024,1111.24,Payment,Cancelled,EUR,Lake Wendy,Online,796d163c-cdaa-48eb-9cb7-d166e9d4b3af
302,712,12-10-2023,3265.18,Deposit,Cancelled,USD,Lake Williamstad,ATM,7406cfbd-5259-45fb-aaaa-0597cd818ae2
1778,139,30-09-2023,499.65,Transfer,Cancelled,GBP,Lake Xavier,Branch,82865fb1-9bf5-44f1-afa1-624ef72638eb
1854,1633,11-01-2023,9117.1,Payment,Cancelled,EUR,Lake Zachary,Branch,aae80f7b-f47b-4336-b62c-dbacd1634a51
898,913,27-09-2023,6977.78,Deposit,Completed,INR,Lambertton,ATM,34d2756c-613f-4184-b026-321e127da566
1144,1088,24-01-2023,9874.44,Deposit,Cancelled,GBP,Lambfort,Branch,59202e10-ac7a-4fce-a90d-0f4cbe972318
1783,420,19-07-2023,4540.51,Payment,Completed,INR,Laneton,Branch,c1241164-2951-442e-b9fc-af691390073d
1340,235,03-02-2023,5973.6,Transfer,Pending,EUR,Lanetown,Branch,0ea79107-b366-4bb6-991c-e7d15fea691e
576,302,01-08-2023,469.37,Deposit,Completed,INR,Laraland,Branch,a0bb28cc-493f-47ce-9084-0dbf78eec655
445,991,18-08-2022,4642.32,Withdrawal,Pending,USD,Larashire,ATM,360278f0-5c4b-431d-b3f1-e7d4cd5b7a06
1024,1239,10-04-2022,752.9,Transfer,Pending,INR,Larsonshire,ATM,4dbe1ade-63fa-4f03-ada8-f19e8e54f8c7
1829,1059,09-11-2022,7774.1,Payment,Cancelled,EUR,Larsonshire,Branch,a500f710-0ae7-4942-a63e-14ff49ad5699
357,1394,27-06-2023,6620.33,Deposit,Cancelled,USD,Larsonville,Branch,f7fcea2e-88e4-4ed9-ad24-10659a427f75
489,1909,29-05-2022,6627.41,Payment,Cancelled,EUR,Laurafurt,Branch,cf3a30b5-a3f5-467e-8f16-8b8bdb310bd3
1344,168,05-02-2022,734.23,Payment,Cancelled,INR,Lauraport,ATM,481be4ca-ad01-4930-9b71-a4b6fb96872f
1845,1180,28-12-2022,6971.4,Payment,Cancelled,USD,Lauraport,Branch,50c04224-4869-42a4-8856-20a90e394c74
1037,1608,15-06-2023,6464.92,Payment,Pending,EUR,Laurashire,Online,23e6641a-f171-4d35-a6f6-1756b5762719
1962,591,23-11-2023,3425.69,Withdrawal,Completed,USD,Laurastad,ATM,51081f50-67c4-4e77-85d1-e697850db1f7
1575,992,27-01-2022,7655.52,Deposit,Pending,GBP,Lauratown,Online,493cecb8-1073-4bea-9373-0c72d359891a
1057,984,18-04-2022,4647.33,Withdrawal,Cancelled,INR,Laurenberg,Branch,c00b3a43-91b9-47f6-83ad-ff7cf240a267
1809,1755,10-02-2022,988.82,Transfer,Cancelled,GBP,Laurenberg,Branch,38dd095b-0d06-410a-978d-6a2ac19b40f5
212,227,09-04-2023,6290.93,Withdrawal,Cancelled,INR,Laurenhaven,Online,4ebea1af-5fa0-44fa-bcfd-4606d73416ff
1433,1602,17-02-2023,3346.99,Withdrawal,Pending,INR,Lawrencetown,ATM,480e50c9-15d2-4ec6-939a-bad3fc0fbee3
653,267,22-04-2022,9890.04,Transfer,Completed,GBP,Leahstad,Branch,e9ebbc28-b1a4-4272-aea7-f1bdba8f665b
1158,1474,25-10-2022,4632.47,Withdrawal,Pending,INR,Leblancmouth,Branch,0af0a2ea-99ea-4997-9def-2030792a6587
1010,173,26-08-2023,3711.37,Payment,Cancelled,INR,Leeburgh,Online,8a70ec6d-6035-459a-9766-494e8b5da6a7
1803,1233,03-09-2022,1021.61,Deposit,Completed,INR,Leonardland,ATM,acbaecd4-f17e-4f98-bdda-d57715b47a13
846,263,03-09-2022,1251.65,Deposit,Completed,INR,Leside,Branch,3201edf9-edf2-46c3-b755-9736193979a5
1138,409,09-01-2023,6272.14,Deposit,Pending,USD,Lesliefurt,Branch,859c276a-33f5-405c-aa60-c377bff106f0
989,1081,26-12-2023,1528.33,Transfer,Pending,USD,Lesterbury,Branch,e2be3f5b-2937-4ebf-8e71-8c125aa8889a
1690,1361,05-06-2023,3771.91,Deposit,Completed,EUR,Levineport,ATM,d8bff2f4-3796-4dcc-a930-eba3af807803
1019,1775,06-03-2022,3501.4,Transfer,Pending,EUR,Lewisbury,Online,b9adcdae-c8e2-48eb-850e-d6ca55a957d3
1953,1908,03-05-2022,2654.76,Transfer,Pending,USD,Lewischester,Online,efc7b673-7ff5-4ff5-a289-54670b0d4481
1965,6,08-08-2023,2517.27,Payment,Completed,EUR,Lewishaven,Branch,f30707d8-0b48-4613-841b-7b772c093308
1192,311,21-04-2022,9542.57,Transfer,Completed,EUR,Lewisville,Branch,03c5fcdd-4969-4bb0-b457-1082978983a3
1198,1166,25-01-2024,7572.29,Withdrawal,Pending,EUR,Lindabury,Branch,9cfd9460-d6f5-4df6-bbd8-3c2666e7a1bc
155,1870,01-06-2023,1355.35,Payment,Pending,EUR,Lindaport,Online,4cb6c239-8daf-4c76-af96-1b0eb28bca22
1392,489,18-07-2023,6023.16,Deposit,Pending,EUR,Lindsayview,Branch,f3bd898f-88c4-40f6-ae7f-ed47ea5ef816
799,503,06-07-2022,6628.82,Payment,Pending,USD,Lindseyton,Branch,b6a2c909-fc2b-4583-b097-3e296bd5274f
1250,1609,29-04-2022,9594.83,Withdrawal,Completed,GBP,Lindseytown,Branch,47b2b84d-c64b-4e53-984d-528c4b748d49
1825,1663,16-03-2022,1828.56,Payment,Cancelled,INR,Lindseyville,Online,57dfb995-db6c-4a2f-891b-e173e63fadf0
432,1281,25-03-2022,5581.09,Withdrawal,Completed,USD,Lisamouth,Online,b97249cc-f62b-4cb1-b63b-151587206017
905,1115,11-02-2023,4735.02,Payment,Cancelled,USD,Lisamouth,Branch,105beb82-cf92-4b4d-a166-69e0db095d70
493,238,09-01-2023,5658.94,Payment,Cancelled,GBP,Lisashire,Branch,362839b9-f792-425d-b105-1ecbace3d2f2
231,992,26-09-2022,5331.51,Withdrawal,Cancelled,USD,Lisaview,Branch,c204116f-4d5b-442b-9803-a53ed1dd24ba
1979,1056,13-12-2023,9780.01,Payment,Cancelled,USD,Lisaville,ATM,02436486-2480-44ce-aa36-e48a7dab2b51
21,968,27-02-2023,6280.51,Payment,Pending,GBP,Longmouth,ATM,4c2e6561-12b4-4521-acbc-0efbacf768fe
827,902,27-12-2022,9485.93,Deposit,Pending,INR,Lopeztown,Online,1a1abf65-8485-477a-8855-a20110bc9234
1264,460,01-12-2022,450.92,Deposit,Completed,GBP,Lopezville,Branch,ed7d8a74-139b-4b69-adf3-bed8e65b9430
882,147,28-01-2022,7386.28,Transfer,Cancelled,GBP,Lorichester,Online,ee09bba1-32af-44a2-a3e1-bed145fb9bd9
1556,1690,13-12-2022,5047.16,Deposit,Cancelled,USD,Lorimouth,ATM,05a701cf-dd0e-47b8-922e-ec1273023bf7
492,629,24-01-2024,1447.11,Withdrawal,Pending,EUR,Lovetown,Branch,849f36f3-a750-4db7-86dc-bae8c106709c
764,677,07-11-2022,8661.49,Deposit,Completed,USD,Lucasburgh,Branch,35f04503-da6a-415a-b1ae-08bfc18415a4
1592,1528,15-03-2023,2168.56,Payment,Pending,GBP,Luceroburgh,ATM,7d98c62b-f5a8-47ae-b0dd-38334c8dc685
1051,1730,11-12-2022,514.86,Transfer,Pending,USD,Lukeburgh,ATM,c3f7098b-d7b1-4387-ac92-c2593cf5d974
426,729,06-12-2022,2300.89,Deposit,Completed,USD,Lukemouth,ATM,7eb190bc-1c67-4472-8af6-55e3f0e6a646
1940,1474,18-05-2022,550.96,Deposit,Cancelled,GBP,Lukemouth,ATM,ea8ab9c8-5dbc-4509-8af9-5a22de1277d7
1213,1107,09-05-2022,9214.87,Transfer,Cancelled,USD,Lutzshire,Branch,7fb5752b-1678-4e3e-8d82-3c4290995882
1952,1841,29-05-2022,744.26,Withdrawal,Cancelled,INR,Lynchburgh,Branch,026700ca-5317-4616-9d02-e95152a2213d
1343,219,28-05-2023,6114.89,Withdrawal,Completed,GBP,Lynchville,Branch,0b3676e6-c21d-4941-89e9-e550e215f1da
1263,641,28-12-2022,7639.24,Payment,Completed,INR,Macdonaldfort,Online,1cea6ec3-0ed7-4680-a9dd-a87f20aed57a
372,1814,30-03-2023,260.99,Transfer,Completed,EUR,Macdonaldtown,Online,55e51bb0-47e8-43ef-9532-e9cb4b76a3e7
1768,1777,22-05-2023,3693.93,Transfer,Cancelled,INR,Maciasfort,Branch,417194b5-55a5-43f0-9503-72ddc12b5621
789,1596,10-03-2023,5617.57,Withdrawal,Cancelled,EUR,Mackenziestad,ATM,6a542763-9cbf-4adf-ac1e-9fab2bf1b86c
461,1314,22-04-2022,9871.31,Deposit,Completed,USD,Maddoxmouth,Online,2562498c-f8fc-4947-a9db-bb9e06012aac
309,1318,04-08-2023,2911.08,Withdrawal,Completed,USD,Madisonside,Online,aae7deef-dbb7-4cac-939b-f69644a99d73
1795,1508,12-07-2023,7282.89,Withdrawal,Cancelled,GBP,Maldonadoburgh,Online,262fb274-8772-4795-9b94-e7d94ec927e3
937,801,29-05-2023,277.97,Payment,Completed,INR,Maldonadoville,Branch,75b1f096-6f08-442c-9326-eaaad1f9e958
1279,880,13-04-2023,6164.22,Withdrawal,Pending,USD,Margaretport,Branch,aae7d9c7-a7d1-46e0-bfdd-5559c1856a33
1977,1481,15-01-2023,3262.32,Payment,Cancelled,USD,Mariashire,Online,c4c07996-8066-4e2d-936d-730d27c198d8
1452,86,03-09-2022,4884.37,Deposit,Completed,EUR,Mariatown,Branch,ac7dfcec-2041-410b-8c03-b121f99642d1
868,1872,03-04-2023,9197.53,Deposit,Pending,USD,Marilynview,ATM,f0ef29b9-6c4e-4a15-a066-202f15c5887f
600,1801,13-07-2022,7891.18,Withdrawal,Completed,EUR,Markborough,Online,a9f7ecce-8149-4fb4-8d31-713f66c82672
470,1073,01-11-2023,8757.58,Withdrawal,Completed,GBP,Markburgh,Branch,d90be2e2-af3a-417a-be29-d3fa3c7bee4c
981,702,18-04-2023,9542.1,Payment,Pending,INR,Markfurt,ATM,8af12fe3-3627-43bb-9e15-54eac0a1ff04
1111,223,16-04-2022,599.88,Payment,Cancelled,INR,Markmouth,Branch,80413371-71f9-4936-88b9-129294f91a77
1117,1050,12-06-2023,9248.07,Payment,Pending,GBP,Markport,Branch,bd38bd0d-cfda-4629-a8af-899a2af4de68
1647,992,26-06-2023,5271.29,Deposit,Completed,GBP,Markside,Online,7b561976-7445-4a76-b561-feb2569cfa1e
1678,1768,18-12-2022,5438.49,Deposit,Pending,EUR,Marshshire,ATM,d61fd357-5544-4568-985b-222de2beada7
1805,518,13-11-2022,4559.32,Transfer,Completed,EUR,Martinezborough,Branch,243f0119-57f0-4b79-bed6-6a759df5f9a7
1129,1101,08-12-2022,4444.65,Deposit,Pending,USD,Martinezfort,Online,e1310d3d-f030-414e-8d5b-de4bd1109a48
1196,609,10-02-2023,373.51,Payment,Cancelled,GBP,Martinezfort,Branch,1638a096-9326-4311-b915-332f3aa03875
152,1946,07-10-2023,1363.4,Payment,Pending,INR,Martinezfurt,Online,9b557c10-f88f-4da1-9762-6097c4b8997a
1243,325,06-03-2022,7671.82,Payment,Cancelled,INR,Martinezfurt,ATM,fa3e65a7-a9fe-4803-b7ca-eb4d7b1c69a4
136,1740,30-01-2022,329.84,Withdrawal,Completed,GBP,Martinezhaven,Online,36b04250-8c24-44ae-a58f-bee105360d1f
1631,1478,03-09-2022,9227.8,Payment,Cancelled,INR,Martinezhaven,Branch,a7a05bba-588f-4373-ba75-19dcf9c507ab
1740,147,16-12-2023,9706.13,Transfer,Pending,EUR,Martinezland,Online,37edec87-e569-4d4d-be7f-6dc7df09d86c
1759,1414,04-01-2024,3356.29,Payment,Pending,USD,Martinfurt,ATM,e664cbe9-90d2-48e9-a3a4-cdc113a2c617
1858,1984,20-06-2022,9875.42,Payment,Completed,INR,Martinhaven,ATM,ce03dac3-59fa-455e-bdcc-144e706c862e
1544,1481,06-12-2023,9332.92,Withdrawal,Completed,INR,Maryberg,Online,a83f7e7d-e19a-4dda-87c7-6cd31d56b31e
1031,530,10-07-2023,8951.74,Transfer,Pending,GBP,Marybury,Online,e5338521-eb97-4349-9be6-e6a77d01d8fe
1539,22,06-05-2022,6356.13,Deposit,Cancelled,GBP,Marymouth,Online,0099fa92-2ecb-4ba7-9fe3-213bd30434b5
1610,1837,01-04-2023,8092.98,Withdrawal,Cancelled,GBP,Marytown,Online,084a0686-f99e-454c-b14d-301861e96544
397,70,27-04-2023,2752.23,Transfer,Completed,GBP,Maryville,Online,a5b288fd-1b1b-44a7-b939-1db09da812d8
1625,1461,16-02-2023,1996.22,Deposit,Cancelled,EUR,Masonton,Online,d598178e-49c4-4bef-a84d-ec8857ba2966
682,1576,28-02-2022,4875.04,Transfer,Pending,USD,Masseyland,ATM,6b0a513b-9a86-4ae2-b448-8d76bce87133
1762,1567,09-08-2022,2621.49,Transfer,Pending,EUR,Matthewhaven,Online,7eea94f6-ced7-4250-8caa-b722b6202988
1193,1420,08-01-2024,3685.04,Withdrawal,Pending,EUR,Matthewshire,ATM,36c3d38e-f864-44c0-987e-d25a9e1da651
165,1621,19-03-2023,4341.81,Withdrawal,Pending,INR,Matthewside,ATM,3cfadf6c-4f0a-4e25-97ee-75cf400910be
98,1511,29-01-2023,5416,Transfer,Cancelled,INR,Matthewsland,Online,1aca226b-7ec8-4778-a48c-e6720252980a
250,407,22-09-2023,4298.27,Deposit,Pending,EUR,Matthewstad,ATM,5e239d92-8dc2-4e38-ae36-c46a1c6cad04
1033,1892,29-12-2022,8844.29,Withdrawal,Cancelled,USD,Matthewstad,ATM,4b969f5c-068e-4be3-9c3f-da944340f103
1428,1655,29-04-2022,6554.13,Transfer,Cancelled,USD,Matthewtown,Branch,400d2315-f2a3-4afc-967d-4297ca387376
154,154,12-04-2023,1660.74,Payment,Completed,INR,Maxwellbury,Branch,1ceb6039-1766-4930-b109-af26a7fde6b4
796,368,04-08-2022,1249.95,Transfer,Cancelled,EUR,Mccoyland,Branch,caf97f93-33f0-42f9-bb38-9cf060deaf30
1866,1809,27-03-2023,4771.1,Deposit,Completed,USD,Mcdowellborough,ATM,b5661dab-93fa-4875-93d8-d7cd2c2d6f0a
450,326,06-02-2023,5741.03,Transfer,Pending,EUR,Mcintoshview,Online,82f13a32-b625-48bc-9463-6924844166f4
695,922,12-04-2023,2621.06,Payment,Cancelled,INR,Mckeemouth,ATM,c9556ebe-fae1-4b33-b8e2-38477127eeb6
237,1288,19-07-2022,8928.49,Deposit,Completed,USD,Mcmillantown,Branch,305a2d2d-03a7-49aa-87cb-be1cb0e1a510
143,1034,15-02-2023,4411.98,Payment,Completed,EUR,Mcneilchester,Branch,2eab0a00-735c-4577-be22-d01ff941844b
1172,989,09-01-2023,4832.9,Payment,Completed,GBP,Meadowshaven,ATM,40ec331a-5013-493e-8133-82d542d01f11
582,746,29-11-2023,5868.41,Withdrawal,Pending,GBP,Megantown,Online,e4bac296-36d7-48ff-81da-f1d2168dfc0b
935,1052,13-06-2022,5489.09,Transfer,Cancelled,USD,Megantown,Online,f392ec58-2233-48cb-ae14-cb2c6ed9935f
1341,1563,26-11-2022,6993.2,Withdrawal,Cancelled,GBP,Meganville,ATM,9b43ae8b-4171-4511-82de-bc1d9651dcc0
462,1255,26-11-2023,8890.55,Withdrawal,Completed,EUR,Mejiaburgh,ATM,6786fd7b-a090-4871-9a76-d0a9713eeccb
1643,192,27-12-2023,8526.29,Payment,Cancelled,USD,Melissaberg,Online,3223ecb8-0b6a-4e21-89c9-33a3d11fb59a
1145,1018,04-11-2022,4672.28,Payment,Completed,EUR,Melissaborough,ATM,29167457-62bb-4f80-9367-d7df6c9e352f
1815,1424,02-10-2023,2116.26,Withdrawal,Completed,EUR,Melissafurt,Branch,df39a8d4-9269-4e85-bb6c-4ef307a049ba
1128,1784,07-05-2023,6451.11,Payment,Pending,EUR,Melissastad,Online,0d86a76c-d952-4161-a68e-e98d446b3ab8
946,401,03-02-2023,3087.51,Deposit,Cancelled,USD,Melissaview,ATM,4bed0b17-bc67-4454-956f-08970dee4c89
810,1648,21-04-2022,8383.47,Withdrawal,Pending,INR,Mendozaborough,ATM,53164722-acb4-458e-9add-fc58c7b232d9
1786,149,17-03-2022,3751.99,Withdrawal,Completed,INR,Meyersland,ATM,0366897e-fa5b-47a8-8617-c6f0c8a99eae
591,1324,13-10-2023,2326.31,Deposit,Pending,GBP,Mezaland,Branch,9f0361b3-8888-4ffa-b601-df520f910e02
934,179,01-06-2023,1741.75,Payment,Pending,INR,Michaelburgh,ATM,53d133d0-5a30-4b6b-b9d4-7408f062efe0
1165,1762,02-02-2022,7569.1,Withdrawal,Pending,USD,Michaelbury,ATM,823a9b3b-c97e-40a6-8c9a-aca5b463b204
1863,1214,07-05-2023,7613.23,Deposit,Pending,EUR,Michaelbury,Branch,879b0c88-7a99-4f98-a0f2-d8d34d63ad48
1173,827,03-03-2023,5703.95,Withdrawal,Pending,INR,Michaelfurt,ATM,8fda636f-89d7-4bfd-bb93-cf1ffef07394
678,330,12-01-2023,7924.5,Deposit,Cancelled,GBP,Michaelland,Branch,30369d1d-224e-4ea7-9e4d-3e6bae093c4a
321,1758,04-10-2023,672.43,Deposit,Pending,GBP,Michaelstad,ATM,c0828a9e-8afd-499b-bcc8-457afc4a7e6a
1431,64,02-01-2024,9323.15,Deposit,Pending,USD,Michaelstad,Online,6577a437-1231-4a09-8e15-984d4e9dad20
1003,1192,30-12-2022,9767.09,Deposit,Cancelled,INR,Michaeltown,Online,ded9ea0f-8d70-4ae6-94c3-257762c9795b
494,1877,01-09-2022,5275.93,Transfer,Completed,GBP,Micheleborough,Branch,21680240-cb31-4e3c-9d38-0fa9f11db3ad
1683,1380,20-12-2022,6549.42,Deposit,Pending,EUR,Michelleport,Online,521d9b9a-1028-43f8-a8fb-ceba7238634a
311,1038,12-05-2023,1901.86,Deposit,Cancelled,USD,Michelleshire,ATM,4f6018a0-54bf-432a-9e27-77b8e4b033ae
1764,463,09-04-2022,2627.76,Withdrawal,Pending,USD,Michellestad,ATM,f8e96530-d777-446b-975d-889235481b38
